661,"SYNDICAT DE COPROPRIETAIRES",013168901,01316890100018,00018,1994-12-25,01,"LE MANS",72000
662,"SYNDICAT DE COPROPRIETAIRES",013169131,01316913100029,00029,2015-10-01,01,"LE MANS",72000
663,"SYNDICAT DE COPROPRIETAIRES",013169198,01316919800010,00010,1994-12-25,01,"LE MANS",72000
664,"SYNDICAT DE COPROPRIETAIRES",013181144,01318114400018,00018,1994-12-25,01,SABLE-SUR-SARTHE,72300
665,"DELELIS FANIEN PATRICK",013217179,01321717900012,00012,1994-12-25,01,LAVAL,53000
666,"CABINET DES MINIERES",013217856,01321785600015,00015,1994-12-25,01,LAVAL,53000
667,"CABINET DES MINIERES",013217864,01321786400019,00019,1994-12-25,01,LAVAL,53000
668,"CO PROPRIETE RESIDENCE LE PARC",013217922,01321792200015,00015,1994-12-25,01,LAVAL,53000
669,"SDC BONAPARTE I",013217989,01321798900014,00014,1994-12-25,01,LAVAL,53000
670,"CO PROPRIETE IMMEUBLE BONAPARTE 2",013218011,01321801100016,00016,1994-12-25,01,LAVAL,53000
671,"CABINET DES MINIERES",013218235,01321823500011,00011,1994-12-25,01,LAVAL,53000
672,"CABINET DES MINIERES",013218250,01321825000010,00010,1994-12-25,01,LAVAL,53000
673,"CABINET DES MINIERES",013218276,01321827600015,00015,1994-12-25,01,LAVAL,53000
674,"CABINET DES MINIERES",013218284,01321828400019,00019,1994-12-25,01,LAVAL,53000
675,"CABINET DES MINIERES",013218292,01321829200012,00012,1994-12-25,01,LAVAL,53000
676,"CABINET DES MINIERES",013218300,01321830000013,00013,1994-12-25,01,LAVAL,53000
677,"CABINET DES MINIERES",013218318,01321831800015,00015,1994-12-25,01,LAVAL,53000
678,"CABINET DES MINIERES",013218334,01321833400012,00012,1994-12-25,01,LAVAL,53000
679,"SYNDICAT DE COPROPRIETAIRES",013218359,01321835900019,00019,1994-12-25,01,LAVAL,53000
680,"CABINET DES MINIERES",013218367,01321836700012,00012,1994-12-25,01,LAVAL,53000
681,"CABINET DES MINIERES",013218516,01321851600014,00014,1994-12-25,01,LAVAL,53000
682,"COPR IMM R DU HARAS",013245147,01324514700015,00015,1994-12-25,01,ANGERS,49100
683,"COPR IMM LE MAIL",013245220,01324522000010,00010,1994-12-25,01,ANGERS,49100
684,"COPR RES DES PLANTES",013245279,01324527900016,00016,1994-12-25,01,ANGERS,49100
685,"COPR RES VAUBAN",013245303,01324530300014,00014,1994-12-25,01,ANGERS,49000
686,"COPR RES LE FOCH",013245311,01324531100017,00017,1994-12-25,01,ANGERS,49100
687,"COPR RES DU PUY GARNIER",013245337,01324533700012,00012,1994-12-25,01,ANGERS,49100
688,"COPR IMM BECLARD MICHAU",013245386,01324538600019,00019,1994-12-25,01,ANGERS,49100
689,"COPR RES CUBAIN",013245394,01324539400013,00013,1994-12-25,01,ANGERS,49000
690,"COPR IMM R VOLNEY",013245535,01324553500011,00011,1994-12-25,01,ANGERS,49000
691,"COPR RES CROIX BLANCHE",013245550,01324555000010,00010,1994-12-25,01,ANGERS,49100
692,"COPR RES VAL D OR I",013245568,01324556800012,00012,1994-12-25,01,ANGERS,49100
693,"COPR RES VICTORIA",013245634,01324563400012,00012,1994-12-25,01,ANGERS,49000
694,"COPR RES DUMESNIL",013245667,01324566700012,00012,1994-12-25,01,ANGERS,49100
695,"COPR RES SIM PASTEUR",013245683,01324568300019,00019,1994-12-25,01,ANGERS,49100
696,"COPR RES VAL D'OR II",013245725,01324572500018,00018,1994-12-25,01,AVRILLE,49240
697,"COPR RES CHEVROLLIER",013245758,01324575800019,00019,1994-12-25,01,ANGERS,49000
698,"COPR RES PARC BELLEFONTAINE",013245782,01324578200019,00019,1994-12-25,01,ANGERS,49100
699,"COPR RES DU PARC",013245931,01324593100012,00012,1994-12-25,01,SAUMUR,49400
700,"COPR RES LAMARTINE",013245972,01324597200016,00016,1994-12-25,01,SAUMUR,49400
701,"COPR RES ISAI",013246095,01324609500015,00015,1994-12-25,01,SAUMUR,49400
702,"COPR RES BON REPOS",013246178,01324617800019,00019,1994-12-25,02,ANGERS,49000
703,"COPR RES BIZET",013246194,01324619400016,00016,1994-12-25,01,ANGERS,49000
704,"COPR RES VAL D OR III",013246202,01324620200017,00017,1994-12-25,01,ANGERS,49100
705,"COPR RES HARMONIE",013246244,01324624400019,00019,1994-12-25,01,ANGERS,49000
706,"COPR RES JEANNE D'ARC",013246277,01324627700019,00019,1994-12-25,01,ANGERS,49100
707,"COPR IMM GRAND CERCLE",013246285,01324628500012,00012,1994-12-25,01,ANGERS,49100
708,"COPR RES DAVID D'ANGERS",013246335,01324633500015,00015,1994-12-25,01,ANGERS,49000
709,"COPR IMM R VOLNEY",013246376,01324637600019,00019,1994-12-25,01,ANGERS,49000
710,"COPR RES R F MAURIAC",013246434,01324643400016,00016,1994-12-25,01,ANGERS,49000
711,"COPR RES DE LATTRE TASSIGNY",013246475,01324647500019,00019,1994-12-25,01,ANGERS,49000
712,"COPR RES LA FAYETTE",013246491,01324649100016,00016,1994-12-25,01,ANGERS,49000
713,"COPR IMM AV JOXE",013246533,01324653300015,00015,1994-12-25,01,ANGERS,49100
714,"COPR RES NANTILLY",013246574,01324657400019,00019,1994-12-25,01,SAUMUR,49400
715,"COPR RES DU PIED BOULET",013246590,01324659000015,00015,1994-12-25,01,ANGERS,49100
716,"COPR RES SIMESDOR",013246616,01324661600018,00018,1994-12-25,01,ANGERS,49000
717,"COPR RES NEY",013246624,01324662400012,00012,1994-12-25,01,ANGERS,49100
718,"COPR RES MONTAIGNE",013246632,01324663200015,00015,1994-12-25,01,ANGERS,49100
719,"SYND COPR RES STRASBOURG",013246657,01324665700012,00012,1994-12-25,01,ANGERS,49100
720,"COPR RES CLOS LA ROSERAIE",013246749,01324674900017,00017,1994-12-25,01,ANGERS,49000
721,"COPR RES FOCH",013246855,01324685500012,00012,1994-12-25,01,ANGERS,49100
722,"COPR RES CALEIDES TOUR II",013246921,01324692100012,00012,1994-12-25,01,ANGERS,49000
723,"COPR RES SIMESDOR B",013247028,01324702800015,00015,1994-12-25,01,ANGERS,49000
724,"COPR RES D'ORGEMONT",013247085,01324708500015,00015,1994-12-25,01,ANGERS,49000
725,"COPR RES CHARLEMAGNE",013247101,01324710100010,00010,1994-12-25,01,SAUMUR,49400
726,"COPR RES R PETITES MAULEVRIES",013247127,01324712700015,00015,1994-12-25,01,ANGERS,49000
727,"COPR RES R TERRE NOIRE",013247192,01324719200019,00019,1994-12-25,01,ANGERS,49000
728,"COPR RES LE LOUIS GAIN",013247283,01324728300016,00016,1994-12-25,01,ANGERS,49100
729,"COPR RES BEL AIR",013247309,01324730900019,00019,1994-12-25,01,ANGERS,49000
730,"COPR RES LES REVERIES",013247333,01324733300019,00019,1994-12-25,01,ANGERS,49100
731,"COPR RES DOMAINE VERT",013247341,01324734100012,00012,1994-12-25,01,ANGERS,49000
732,"COPR RES ARCHE D OREE",013247556,01324755600015,00015,1994-12-25,01,SAUMUR,49400
733,"COPR RES LA CORBELLIERE",013247606,01324760600018,00018,1994-12-25,01,ANGERS,49000
734,"COPR RES LE MAGNOLIA",013247648,01324764800010,00010,1994-12-25,01,ANGERS,49100
735,"COPR RES MOULIN DE BEAULIEU",013247663,01324766300019,00019,1994-12-25,01,ANGERS,49100
736,"COPR IMM ESPINE",013247739,01324773900017,00017,1994-12-25,01,ANGERS,49100
737,"COPR RES CHEVALLIER",013247747,01324774700010,00010,1994-12-25,01,ANGERS,49000
738,"COPR RES UNION VAL D'OR",013247762,01324776200019,00019,1994-12-25,01,AVRILLE,49240
739,"COPR RES ALFRED DE VIGNY",013247770,01324777000012,00012,1994-12-25,01,ANGERS,49100
740,"COPR RES ST LAURENT",013247820,01324782000015,00015,1994-12-25,01,ANGERS,49000
741,"COPR RESIDENCE DES TROIS",013247861,01324786100019,00019,1994-12-25,01,ANGERS,49000
742,"COPR RES ILE D OFFARD",013248026,01324802600018,00018,1994-12-25,01,SAUMUR,49400
743,"COPR RES LA MADELEINE",013248091,01324809100012,00012,1994-12-25,01,ANGERS,49000
744,"COPR IMM R MONTAUBAN",013248133,01324813300012,00012,1994-12-25,01,ANGERS,49100
745,"COPR IMM R PLANTAGENET",013248513,01324851300015,00015,1994-12-25,01,ANGERS,49100
746,"COPR RES ILE OFFARD BIS",013249636,01324963600013,00013,1994-12-25,01,SAUMUR,49400
747,"COPR RES LE PARC",013249669,01324966900014,00014,1994-12-25,01,ANGERS,49000
748,"COPR SCI ST NICOLAS",013249834,01324983400014,00014,1994-12-25,01,SAUMUR,49400
749,"COPR RES LE VELASQUEZ",013250477,01325047700018,00018,1994-12-25,01,ANGERS,49000
750,"COPR IMM R ST EXUPERY",013250642,01325064200017,00017,1994-12-25,01,ANGERS,49100
751,"COPR IMM R ST BLAISE",013250725,01325072500010,00010,1994-12-25,01,ANGERS,49100
752,"COPR IMM R TOUSSAINT",013250774,01325077400018,00018,1994-12-25,01,ANGERS,49100
753,"COPR IMM R RANGEARD",013250915,01325091500017,00017,1994-12-25,01,ANGERS,49100
754,"COPR IMM R DESJARDINS",013250931,01325093100014,00014,1994-12-25,01,ANGERS,49100
755,"COPR IMM R CHAPERONNIERE",013250972,01325097200018,00018,1994-12-25,01,ANGERS,49100
756,"COPR RES R D ORLEANS",013251020,01325102000015,00015,1994-12-25,01,SAUMUR,49400
757,"ASSOCIATION SYNDICALE DOMAINE DE CARHEIL",013621636,01362163600011,00011,1997-01-01,01,PLESSE,44630
758,"COPR RES ETOILE",013642871,01364287100019,00019,1994-12-25,01,CHOLET,49300
759,"SYNDIC COPROPRIETE RESIDENCE BEAUSOLEIL",013642988,01364298800011,00011,1994-12-25,01,CHOLET,49300
760,"SYNDIC COPROPRIETE RESIDENCE LE CHIRON",013643036,01364303600018,00018,1994-12-25,01,CHOLET,49300
761,"COPR RES LES COLOMBES",013643051,01364305100017,00017,1994-12-25,01,CHOLET,49300
762,"COPR RES LA PAIX",013643069,01364306900019,00019,1994-12-25,01,CHOLET,49300
763,"SYNDIC COPROPRIETE RESIDENCE DU CHENE",013643085,01364308500015,00015,1994-12-25,01,CHOLET,49300
764,"SYNDIC COPROPRIETE RESIDENCE DU PARC",013643093,01364309300019,00019,1994-12-25,01,CHOLET,49300
765,"SYNDIC COPROPR RESIDENCE DE L ORANGERIE",013643192,01364319200019,00019,1994-12-25,01,CHOLET,49300
766,"COPR RES PLAISANCE",013643226,01364322600015,00015,1994-12-25,01,CHOLET,49300
767,"COPR RES PLEIN CIEL",013643234,01364323400019,00019,1994-12-25,01,CHOLET,49300
768,"COPR RES PONT NEUF",013643242,01364324200012,00012,1994-12-25,01,CHOLET,49300
769,"SYNDIC COPROPRIETE RESIDENCE ST PIERRE",013643267,01364326700019,00019,1994-12-25,01,CHOLET,49300
770,"COPR RES LE CHAMBORD",013643408,01364340800019,00019,1994-12-25,01,CHOLET,49300
771,"COPR RES VIOLETTES",013643788,01364378800014,00014,1994-12-25,01,CHOLET,49300
772,"SYNDICAT COPRO. LA PETITE HOLLANDE",013659073,01365907300012,00012,1994-12-25,01,MONTBELIARD,25200
773,"SYNDICAT COPRO. ALBION",013659131,01365913100018,00018,1994-12-25,01,AUDINCOURT,25400
774,"SYND COPROPRIETE MA CAMPAGNE",013659297,01365929700017,00017,1994-12-25,01,GRAND-CHARMONT,25200
775,"SYNDICAT COPRO. IMMEUBLE LE CHENOIS",013659354,01365935400016,00016,1994-12-25,01,MONTBELIARD,25200
776,"SYNDICAT COPRO. SCI IMMEUBLE",013659362,01365936200019,00019,1994-12-25,01,MONTBELIARD,25200
777,"SYNDICAT COPRO. IMMEUBLE LE CHATEAU",013659388,01365938800014,00014,1994-12-25,01,MONTBELIARD,25200
778,"SYND DE COPRO IMM RES HOT VILLE SOCHAUX",013659404,01365940400019,00019,1994-12-25,01,SOCHAUX,25600
779,"SYNDICAT COPRO. SCI IMMEUBLE",013659446,01365944600010,00010,1994-12-25,01,MONTBELIARD,25200
780,"SYND. COPROPRIETE LE PARC",013659578,01365957800010,00010,1994-12-25,01,MONTBELIARD,25200
781,"SYNDICAT COPRO. IMM BOIS BOURGEOIS",013659784,01365978400014,00014,1994-12-25,01,MONTBELIARD,25200
782,"SYNDICAT COPRO. IMM GOGUEL",013659792,01365979200017,00017,1994-12-25,01,MONTBELIARD,25200
783,"SYNDICAT COPRO. IMM. DU MONT BART",013659800,01365980000018,00018,1994-12-25,02,MONTBELIARD,25200
784,"SYNDICAT COPRO. IMM CHABAUD LATOUR",013659826,01365982600013,00013,1994-12-25,01,MONTBELIARD,25200
785,"SYNDICAT COPRO. IMM. LES FLEURS",013659834,01365983400017,00017,1994-12-25,01,MONTBELIARD,25200
786,"SYND. COPROPRIETE 4 RUE BEETHOVEN",013659909,01365990900017,00017,1994-12-25,01,MONTBELIARD,25200
787,"SYND. COPROPRIETE BAT 7 RUE CHOPIN",013659917,01365991700010,00010,1994-12-25,01,MONTBELIARD,25200
788,"SYND. COPROPRIETE 6 C5 RUE H BOUCHER",013660006,01366000600019,00019,1994-12-25,01,MONTBELIARD,25200
789,"SYND. COPROPRIETE 7 CR RUE H BOUCHER",013660030,01366003000019,00019,1994-12-25,01,MONTBELIARD,25200
790,"SYNDICAT COPRO. IMM LE BOSQUET",013660063,01366006300010,00010,1994-12-25,01,MONTBELIARD,25200
791,"SYND. COPROPRIETE 29 C1 EF RUE ST SAENS",013660071,01366007100013,00013,1994-12-25,01,MONTBELIARD,25200
792,"SYNDICAT COPROPRIETE RUE MOZART",013660097,01366009700018,00018,1994-12-25,01,MONTBELIARD,25200
793,"SYND. COPROPRIETE 32C1 ABC R MOZART",013660105,01366010500019,00019,1994-12-25,01,MONTBELIARD,25200
794,"SYND. COPROPRIETE LES 2 LYS FG BESANCON",013660154,01366015400017,00017,1994-12-25,01,MONTBELIARD,25200
795,"SYNDICAT COPRO. LES JARDINS PARMENTIER",013660196,01366019600018,00018,1994-12-25,01,MONTBELIARD,25200
796,"SYNDICAT COPRO. TOUR D'AUDINCOURT",013664743,01366474300013,00013,1994-12-25,01,AUDINCOURT,25400
797,"SYND COPROPRIETE RESIDENCE DUGAY TROUIN",013750252,01375025200010,00010,1994-12-25,01,DIJON,21000
798,"SYNDICAT COPROPRIETE MANSARD 75-77",013750401,01375040100013,00013,1994-12-25,01,DIJON,21000
799,"COPROPRIETE OREE FONTAINE",013750435,01375043500011,00011,1994-12-25,01,FONTAINE-LES-DIJON,21121
800,"SYNDICAT COPROPRIETE ALIZES",013750443,01375044300015,00015,1994-12-25,01,LONGVIC,21600
801,"SYNDICAT COPROPRIETE RESIDENCE CHANZY",013750450,01375045000010,00010,1994-12-25,01,DIJON,21000
802,"COPROPRIETE LAMARTINE CL",013750476,01375047600015,00015,1994-12-25,01,DIJON,21000
803,"COPROPRIETE LE MERIDIEN",013750484,01375048400019,00019,1994-12-25,01,DIJON,21000
804,"COPROPRIETE LE COMMODORE",013750518,01375051800014,00014,1994-12-25,01,DIJON,21000
805,"COPROPRIETE RESIDENCE EIFFEL",013750575,01375057500014,00014,1994-12-25,01,DIJON,21000
806,"SYNDICAT COPROPRIETE LES FASSOLES",013750583,01375058300018,00018,1994-12-25,01,TALANT,21240
807,"COPROPRIETE FOR AUX FEES",013750591,01375059100011,00011,1994-12-25,01,TALANT,21240
808,"COPROPRIETE TOUR KENNEDY",013750872,01375087200015,00015,1994-12-25,01,CHENOVE,21300
809,"COPROPRIETE LES ESSARTEAUX",013750955,01375095500018,00018,1994-12-25,01,FONTAINE-LES-DIJON,21121
810,"COPROPRIETE PERRIERES N°507",013750963,01375096300012,00012,1994-12-25,01,DIJON,21000
811,"COPROPRIETE LYAUTEY N°513",013750997,01375099700010,00010,1994-12-25,01,DIJON,21000
812,"COPROPRIETE SACOOP DEUX",013751052,01375105200013,00013,1994-12-25,01,CHENOVE,21300
813,"COPROPRIETE MANSARD GABRIEL N°554",013751102,01375110200016,00016,1994-12-25,01,DIJON,21000
814,"COPROPRIETE MONTCHAPET N°557",013751110,01375111000019,00019,1994-12-25,01,DIJON,21000
815,"COPROPRIETE ELYSEE",013751243,01375124300018,00018,1994-12-25,01,CHATILLON-SUR-SEINE,21400
816,"SYNDICAT COPROPRIETE TOUR MAIL",013751326,01375132600011,00011,1994-12-25,01,CHENOVE,21300
817,"COPROPRIETE ALLEE RETRAITE N°2 4",013751359,01375135900012,00012,1994-12-25,01,FONTAINE-LES-DIJON,21121
818,"SYNDICAT COPROPRIETE LES MARCS D'OR",013751516,01375151600017,00017,1994-12-25,02,DIJON,21000
819,"COPROPRIETE LA SOURCE",013751821,01375182100011,00011,1994-12-25,01,DIJON,21000
820,"COPROPRIETE LES CEDRES",013751839,01375183900013,00013,1994-12-25,01,DIJON,21000
821,"COPROPRIETE SAINTE ANNE",013751995,01375199500013,00013,1954-12-25,01,AUXONNE,21130
822,"SYNDICAT COPROPRIETE LA CHAUMIERE",013752043,01375204300011,00011,1994-12-25,01,TALANT,21240
823,"SYNDICAT COPROPRIETE GRAND CRUS",013752050,01375205000016,00016,1994-12-25,01,DIJON,21000
824,"SYNDICAT COPROPRIETE ST SAENS",013752068,01375206800018,00018,1994-12-25,01,DIJON,21000
825,"SYNDICAT COPROPRIETE LA JOUVENCIERE",013752076,01375207600011,00011,1994-12-25,02,DIJON,21000
826,"SYNDICAT COPROPRIETE LIONS DU PARC 2",013752126,01375212600014,00014,1994-12-25,01,DIJON,21000
827,"SYNDICAT COPROPRIETE CLOS DES PINS",013752142,01375214200011,00011,1994-12-25,01,DIJON,21000
828,"SYNDICAT COPROPRIETE FONTAINAMONT",013752159,01375215900015,00015,1994-12-25,01,DIJON,21000
829,"SYNDICAT COPROPRIETE MONTANT DES ROSES",013752167,01375216700018,00018,1994-12-25,01,DIJON,21000
830,"SYNDICAT COPROPRIETE LES PERRIERES N 28A",013752175,01375217500011,00011,1994-12-25,01,DIJON,21000
831,"SYNDICAT COPROPRIETE LA ROSERAIE",013752209,01375220900018,00018,1994-12-25,01,DIJON,21000
832,"SYNDICAT COPROPRIETE LE TEMERAIRE",013752241,01375224100011,00011,1994-12-25,01,DIJON,21000
833,"COPROPRIETE LES PRESIDENTS",013752357,01375235700015,00015,1994-12-25,01,DIJON,21000
834,"COPROPRIETE CLOS DETOURBET",013752365,01375236500018,00018,1994-12-25,01,DIJON,21000
835,"SYND COPROPRIETE JARDINS TALANT",013752373,01375237300012,00012,1994-12-25,01,TALANT,21240
836,"COPROPRIETE NICOLAS N 19",013752399,01375239900017,00017,1994-12-25,01,DIJON,21000
837,"SYNDICAT COPROPRIETE UNIVERSITE 25 35",013752720,01375272000014,00014,1994-12-25,01,DIJON,21000
838,"SYND COP RESIDENCE HAUTS MONTCHAPET N°1",013753249,01375324900013,00013,1994-12-25,01,DIJON,21000
839,"COPROPRIETE IMMEUBLE CHRISTINE",013753280,01375328000018,00018,1994-12-25,01,DIJON,21000
840,"SYNDICAT COPROPRIETE LES LIONS DU PARC",013753454,01375345400019,00019,1994-12-25,01,DIJON,21000
841,"SYNDICAT COPROPRIETE DEBUSSY",013753470,01375347000015,00015,1994-12-25,01,DIJON,21000
842,"SYNDICAT COPROPRIETE ERNEST BAILLY",013753488,01375348800017,00017,1994-12-25,01,DIJON,21000
843,"SYNDICAT COPROPRIETE PANORAMIQUE",013753496,01375349600010,00010,1994-12-25,01,DIJON,21000
844,"SYNDICAT COPROPRIETE L'EPERON",013753512,01375351200014,00014,1994-12-25,01,DIJON,21000
845,"COPROPRIETE BAUDIN",013753520,01375352000017,00017,1994-12-25,01,DIJON,21000
846,"SYNDICAT COPROPRIETE PERSPECTIVES",013754080,01375408000011,00011,1994-12-25,01,TALANT,21240
847,"SYNDICAT COPROPRIETE CARDINAL DE GIVRY",013754130,01375413000014,00014,1994-12-25,01,DIJON,21000
848,"SYND COP RESIDENCE HAUTS MONTCHAPET HJ",013754205,01375420500014,00014,1994-12-25,01,DIJON,21000
849,"SYNDICAT COPROPRIETE JEAN DE CIREY",013754304,01375430400015,00015,1994-12-25,01,DIJON,21000
850,"SYNDICAT COPROPRIETE CARNOT N°9",013754510,01375451000017,00017,1994-12-25,01,DIJON,21000
851,"RESIDENCE ABRANTES",013754585,01375458500019,00019,1994-12-25,01,DIJON,21000
852,"SYNDICAT COPROPRIETE SAINT EXUPERY",013754924,01375492400010,00010,1994-12-25,01,CHENOVE,21300
853,"SYNDICAT COPPROPRIETE LE BEAUVOIR",013755012,01375501200013,00013,1994-12-25,01,TALANT,21240
854,"SYNDICAT COPROPRIETE CHENOVE 20 BIS",013755053,01375505300017,00017,1994-12-25,01,DIJON,21000
855,"COPROPRIETE SEVIGNE 3A",013755095,01375509500018,00018,1994-12-25,01,DIJON,21000
856,"COPROPRIETE VAYSSE",013755145,01375514500011,00011,1994-12-25,01,CHATILLON-SUR-SEINE,21400
857,"COPROPRIETE ST EXUPERY",013755715,01375571500011,00011,1994-12-25,01,DIJON,21000
858,"COPROPRIETE CHATEAUBRIAND",013755772,01375577200012,00012,1994-12-25,01,DIJON,21000
859,"COPROPRIETE LES ARANDES",013755806,01375580600018,00018,1994-12-25,01,DIJON,21000
860,"COPROPRIETE MARTINE",013755830,01375583000018,00018,1994-12-25,01,DIJON,21000
861,"SYNDICAT COPROPRIETE CLOS ST MICHEL",013755871,01375587100012,00012,1994-12-25,01,DIJON,21000
862,"COPROPRIETE BOURG A MONT N 2",013755954,01375595400016,00016,1994-12-25,01,CHATILLON-SUR-SEINE,21400
863,"SYNDICAT COPROPRIETE HAUTS MONTCHAPET",013756028,01375602800018,00018,1994-12-24,01,DIJON,21000
864,"COPROPRIETE ARPEGE",013756051,01375605100010,00010,1994-12-25,01,DIJON,21000
865,"COPROPRIETE CELLERIER N° 677",013756804,01375680400012,00012,1994-12-25,01,DIJON,21000
866,"COPROPRIETE LES TEMPLIERS",013756937,01375693700010,00010,1994-12-25,01,FONTAINE-LES-DIJON,21121
867,"COPROPRIETE MORLOT N° 5-7",013757109,01375710900015,00015,1994-12-25,01,DIJON,21000
868,"SYNDICAT COPROPRIETE PERDRIX",013758115,01375811500011,00011,1994-12-25,01,DIJON,21000
869,"COPROPRIETE CHEVREUL",013758198,01375819800017,00017,1995-12-25,01,DIJON,21000
870,"COPROPRIETE LE TRIANON",013758230,01375823000018,00018,1994-12-25,01,CHATILLON-SUR-SEINE,21400
871,"COPROPRIETE RESIDENCE MARMONT",013758487,01375848700014,00014,1994-12-25,01,CHATILLON-SUR-SEINE,21400
872,"SYNDICAT COPROPRIETE BOSSUET N 4",013758511,01375851100011,00011,1994-12-25,01,DIJON,21000
873,"COPROPRIETE EAUX VIVES",013758529,01375852900013,00013,1994-12-25,01,DIJON,21000
874,"COPROPRIETE RESIDENCE DAVOT N 18",013758586,01375858600013,00013,1994-12-25,01,AUXONNE,21130
875,"COPROPRIETE PLEIN SOLEIL",013763081,01376308100018,00018,1994-12-25,01,CHATILLON-SUR-SEINE,21400
876,"SYNDICAT COPROPRIETE MONTCHAPET N 3",013767900,01376790000015,00015,1994-12-25,01,DIJON,21000
877,"COPROPRIETE LA COLLINE MONTCHAPET",013792213,01379221300012,00012,1994-12-25,01,DIJON,21000
878,"COPROPRIETE REFLETS",013796438,01379643800011,00011,1994-12-25,01,DIJON,21000
879,"COPROPRIETE RESIDENCE BARRIERES",013800941,01380094100018,00018,1994-12-25,01,BEAUNE,21200
880,"SYNDICAT COPROPRIETE L'ESCALE",013875158,01387515800019,00019,1994-12-25,01,DOLE,39100
881,"SYNDICAT DE COPROPRIETE BEL AIR",013875190,01387519000012,00012,1994-12-25,01,DOLE,39100
882,"SYNDICAT DE COPROPRIETE ROCKEFELLER",013875232,01387523200012,00012,1994-12-25,01,DOLE,39100
883,"SYNDICAT DE COPROPRIETE LA SERRA",013875372,01387537200016,00016,1994-12-25,01,LAMOURA,39310
884,"SYNDICAT COPROPRIETE CLAIRVAL",013875877,01387587700014,00014,1994-12-25,01,"LES ROUSSES",39220
885,"SYNDICAT COPROPRIETE RESIDENCE B",013875935,01387593500010,00010,1994-12-25,01,SAINT-CLAUDE,39200
886,"SYNDICAT COPROPRIETE LES JOUVENCELLES",013876396,01387639600014,00014,1994-12-25,01,PREMANON,39220
887,"SYNDICAT DE COPROPRIETE L'ABBAYE",013876495,01387649500014,00014,1994-12-25,01,SAINT-CLAUDE,39200
888,"SYNDICAT DE COPROPRIETE DU GRAND-PLAN",013876511,01387651100018,00018,1994-12-25,01,SAINT-CLAUDE,39200
889,"SYNDICAT DE COPROPRIETE LE PASTEUR",013876552,01387655200012,00012,1994-12-25,01,SAINT-CLAUDE,39200
890,"SYNDICAT DE COPROPRIETE RESIDENCE 2",013876594,01387659400014,00014,1994-12-25,01,SAINT-CLAUDE,39200
891,"SYNDICAT COPROPRIETE LES CIMES",013876792,01387679200014,00014,1994-12-25,01,"LES ROUSSES",39220
892,"SYNDICAT DE COPROPRIETE LAMARTINE",013876958,01387695800011,00011,1994-12-25,01,SAINT-CLAUDE,39200
893,"SYNDICAT COPROPRIETE PLEIN SOLEIL",013877170,01387717000012,00012,1994-12-25,01,"LES ROUSSES",39220
894,"SYNDICAT COPROPRIETE 16 BIS ROUGET DE LISLE",013877238,01387723800017,00017,1994-12-25,01,LONS-LE-SAUNIER,39000
895,"SYNDICAT COPROPRIETE LES PERRIERES",013877311,01387731100012,00012,1994-12-25,01,LONS-LE-SAUNIER,39000
896,"SYNDICAT DE COPROPRIETE PLEIN SUD",013877675,01387767500010,00010,1994-12-25,01,LONS-LE-SAUNIER,39000
897,"SYNDICAT DE COPROPRIETE WILSON",013877915,01387791500010,00010,1994-12-25,01,DOLE,39100
898,"SYNDICAT DE COPROPRIETE LUTETIA",013877931,01387793100017,00017,1994-12-25,01,DOLE,39100
899,"SYNDICAT COPROPRIETE LE LACUZON",013877956,01387795600014,00014,1994-12-25,01,DOLE,39100
900,"SYNDICAT COPROPRIETE CLAIR SOLEIL",013878038,01387803800010,00010,1995-12-11,01,DOLE,39100
901,"SYNDICAT DE COPROPRIETE GAUDARD PACHA",013916333,01391633300019,00019,1994-12-25,01,DOLE,39100
902,"SYNDICAT COPROPRIETE LES CRETETS",013974704,01397470400010,00010,1994-12-25,01,"LES ROUSSES",39220
903,"SYNDICAT RESIDENCE VOLTAIRE",013975024,01397502400012,00012,1994-12-25,01,DECIZE,58300
904,"SYNDIC COPROPRIETAIRES RESIDENCE ST JUST",013975032,01397503200015,00015,1994-12-25,01,DECIZE,58300
905,"GTI LE PAVOIS",013975057,01397505700012,00012,1994-12-25,01,DECIZE,58300
906,"COPROPRIETE VAL DE LOIRE",013975065,01397506500015,00015,1994-12-25,01,"LA CHARITE-SUR-LOIRE",58400
907,"COPROPRIETE LES GEMEAUX",013975198,01397519800014,00014,1994-12-25,01,NEVERS,58000
908,"SYNDICAT COPROPRIETE L'AVENTIN",013975206,01397520600015,00015,1994-12-25,01,NEVERS,58000
909,"SYNDICAT COPROPRIETE LE NIVERNAIS",013975255,01397525500012,00012,1994-12-25,01,NEVERS,58000
910,"SYNDICAT COPROPRIETE DE COURTENAY",013975305,01397530500015,00015,1994-12-25,01,NEVERS,58000
911,"COPROPRIETE REINES DE POLOGNE",013975354,01397535400013,00013,1994-12-25,01,NEVERS,58000
912,"COPROPRIETE ARCADES ST MARTIN",013975388,01397538800011,00011,1994-12-25,01,NEVERS,58000
913,"SYNDICAT COPROPRIETE BOURGOGNE",013986195,01398619500017,00017,1994-12-25,01,"LA CHARITE-SUR-LOIRE",58400
914,"SYNDICAT COPROPRIETE LE SAINT BENIN",013986278,01398627800011,00011,1994-12-25,01,NEVERS,58000
915,"COPROPRIETE HYDE DE NEUVILLE",013996723,01399672300014,00014,1979-07-01,01,"LA CHARITE-SUR-LOIRE",58400
